loss,val_loss,recon_loss,recon_loss_source,recon_loss_target
9.833823443917325,9.75310593435209,9.833823443917325,9.827855196932404,9.635976372873381
9.828154412978286,9.770094009294901,9.828154412978286,9.82216268139877,9.554976703194669
9.821220373888629,9.735780559174001,9.821220373888629,9.81524020232921,9.58943476443626
9.819268683045648,9.685204055211315,9.819268683045648,9.813223731627158,9.593769170822354
9.804444286801399,9.765045453424323,9.804444286801399,9.798480551541763,9.569767342794925
9.80666508295485,9.728178899582119,9.80666508295485,9.800601373025037,9.513926328504487
9.808480508466015,9.778859092764659,9.808480508466015,9.802394384273331,9.508515313495554
9.798545718557609,9.699548015855763,9.798545718557609,9.79247214961854,9.506561154254715
9.793891038369695,9.665961742401123,9.793891038369695,9.787749647000513,9.586416848938034
9.79253277501564,9.739934960456743,9.79253277501564,9.786436382054553,9.559980223302812
9.787922419539285,9.761010699076195,9.787922419539285,9.781866686788904,9.632901489916927
9.786784016028822,9.673065028778494,9.786784016028822,9.78064314888887,9.563148284906276
9.78100069291001,9.703077028875482,9.78100069291001,9.77489094996671,9.62381444648136
9.782213031698804,9.7146932719505,9.782213031698804,9.776131895339452,9.617076976583638
9.772913234314059,9.661130421782193,9.772913234314059,9.76679212675182,9.638713564712338
9.780820868430881,9.737903797463195,9.780820868430881,9.774655157637524,9.673689616200392
9.77242414666972,9.803507550121987,9.77242414666972,9.76631267209301,9.668907626324108
9.765579575063256,9.686295528934426,9.765579575063256,9.759428649867347,9.59103505472889
9.764799542383317,9.658778451893427,9.764799542383317,9.758649409728678,9.48396359379503
9.759097164194882,9.6400911840674,9.759097164194882,9.752957860264209,9.622213401925674
9.759907745804627,9.654067947439952,9.759907745804627,9.753814890479457,9.574118476395213
9.76003757237659,9.681044702660548,9.76003757237659,9.753874042347666,9.56153994889799
9.755879918369677,9.659470551634488,9.755879918369677,9.74971301839986,9.591009093351685
9.757685016783734,9.635744447577489,9.757685016783734,9.751604124675833,9.529717980903952
9.752110581150113,9.629923415510621,9.752110581150113,9.74603799650793,9.531571041917946
9.747652225902685,9.632738831925066,9.747652225902685,9.741593852320213,9.537554904226134
9.746310818815086,9.685730483433971,9.746310818815086,9.740239539277663,9.429923585795482
9.742008086738236,9.633088484202347,9.742008086738236,9.736000502875092,9.50162444275089
